TempField;ValidVotes;AffiliationIdentifier/RegisteredName;PartijTK;%Key_ReportingUnitVotes_8F8DEF71A3FD2A41;Gemeente;ReportingUnitIdentifier;ReportingUnitIdentifier/Id
;114;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;3624;Woerden;Stembureau R. de Jagerschool (postcode: 3445 ER);0632::SB4
;48;STERK Woerden (SW);Lokaal;3624;Woerden;Stembureau R. de Jagerschool (postcode: 3445 ER);0632::SB4
;72;Staatkundig Gereformeerde Partij (SGP);SGP;3624;Woerden;Stembureau R. de Jagerschool (postcode: 3445 ER);0632::SB4
;72;LijstvanderDoes;Lokaal;3624;Woerden;Stembureau R. de Jagerschool (postcode: 3445 ER);0632::SB4
;171;CDA;CDA;3624;Woerden;Stembureau R. de Jagerschool (postcode: 3445 ER);0632::SB4
;86;VVD;VVD;3624;Woerden;Stembureau R. de Jagerschool (postcode: 3445 ER);0632::SB4
;86;Inwonersbelangen;Lokaal;3624;Woerden;Stembureau R. de Jagerschool (postcode: 3445 ER);0632::SB4
;138;Democraten 66 (D66);D66;3624;Woerden;Stembureau R. de Jagerschool (postcode: 3445 ER);0632::SB4
;92;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;4522;Woerden;Stembureau Jan de Bakkerschool (postcode: 3442 XH);0632::SB5
;91;LijstvanderDoes;Lokaal;4522;Woerden;Stembureau Jan de Bakkerschool (postcode: 3442 XH);0632::SB5
;28;STERK Woerden (SW);Lokaal;4522;Woerden;Stembureau Jan de Bakkerschool (postcode: 3442 XH);0632::SB5
;48;ChristenUnie;Christenunie;4522;Woerden;Stembureau Jan de Bakkerschool (postcode: 3442 XH);0632::SB5
;99;Inwonersbelangen;Lokaal;4522;Woerden;Stembureau Jan de Bakkerschool (postcode: 3442 XH);0632::SB5
;66;Staatkundig Gereformeerde Partij (SGP);SGP;4522;Woerden;Stembureau Jan de Bakkerschool (postcode: 3442 XH);0632::SB5
;77;Democraten 66 (D66);D66;4522;Woerden;Stembureau Jan de Bakkerschool (postcode: 3442 XH);0632::SB5
;38;VVD;VVD;4522;Woerden;Stembureau Jan de Bakkerschool (postcode: 3442 XH);0632::SB5
;138;CDA;CDA;4522;Woerden;Stembureau Jan de Bakkerschool (postcode: 3442 XH);0632::SB5
;27;Staatkundig Gereformeerde Partij (SGP);SGP;5420;Woerden;Stembureau RK-basisschool De Wegwijzer (postcode: 3442 JE);0632::SB6
;140;LijstvanderDoes;Lokaal;5420;Woerden;Stembureau RK-basisschool De Wegwijzer (postcode: 3442 JE);0632::SB6
;64;Inwonersbelangen;Lokaal;5420;Woerden;Stembureau RK-basisschool De Wegwijzer (postcode: 3442 JE);0632::SB6
;51;ChristenUnie;Christenunie;5420;Woerden;Stembureau RK-basisschool De Wegwijzer (postcode: 3442 JE);0632::SB6
;52;STERK Woerden (SW);Lokaal;5420;Woerden;Stembureau RK-basisschool De Wegwijzer (postcode: 3442 JE);0632::SB6
;59;VVD;VVD;5420;Woerden;Stembureau RK-basisschool De Wegwijzer (postcode: 3442 JE);0632::SB6
;135;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;5420;Woerden;Stembureau RK-basisschool De Wegwijzer (postcode: 3442 JE);0632::SB6
;131;CDA;CDA;5420;Woerden;Stembureau RK-basisschool De Wegwijzer (postcode: 3442 JE);0632::SB6
;111;Democraten 66 (D66);D66;5420;Woerden;Stembureau RK-basisschool De Wegwijzer (postcode: 3442 JE);0632::SB6
;84;Inwonersbelangen;Lokaal;6318;Woerden;Stembureau Willem van Oranjeschool (postcode: 3442 HG);0632::SB7
;99;LijstvanderDoes;Lokaal;6318;Woerden;Stembureau Willem van Oranjeschool (postcode: 3442 HG);0632::SB7
;66;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;6318;Woerden;Stembureau Willem van Oranjeschool (postcode: 3442 HG);0632::SB7
;72;CDA;CDA;6318;Woerden;Stembureau Willem van Oranjeschool (postcode: 3442 HG);0632::SB7
;15;Staatkundig Gereformeerde Partij (SGP);SGP;6318;Woerden;Stembureau Willem van Oranjeschool (postcode: 3442 HG);0632::SB7
;36;ChristenUnie;Christenunie;6318;Woerden;Stembureau Willem van Oranjeschool (postcode: 3442 HG);0632::SB7
;36;STERK Woerden (SW);Lokaal;6318;Woerden;Stembureau Willem van Oranjeschool (postcode: 3442 HG);0632::SB7
;37;VVD;VVD;6318;Woerden;Stembureau Willem van Oranjeschool (postcode: 3442 HG);0632::SB7
;87;Democraten 66 (D66);D66;6318;Woerden;Stembureau Willem van Oranjeschool (postcode: 3442 HG);0632::SB7
;92;Inwonersbelangen;Lokaal;7216;Woerden;Stembureau Welzijn Woerden (postcode: 3443 EG);0632::SB8
;49;ChristenUnie;Christenunie;7216;Woerden;Stembureau Welzijn Woerden (postcode: 3443 EG);0632::SB8
;72;VVD;VVD;7216;Woerden;Stembureau Welzijn Woerden (postcode: 3443 EG);0632::SB8
;65;STERK Woerden (SW);Lokaal;7216;Woerden;Stembureau Welzijn Woerden (postcode: 3443 EG);0632::SB8
;38;Staatkundig Gereformeerde Partij (SGP);SGP;7216;Woerden;Stembureau Welzijn Woerden (postcode: 3443 EG);0632::SB8
;176;LijstvanderDoes;Lokaal;7216;Woerden;Stembureau Welzijn Woerden (postcode: 3443 EG);0632::SB8
;138;CDA;CDA;7216;Woerden;Stembureau Welzijn Woerden (postcode: 3443 EG);0632::SB8
;119;Democraten 66 (D66);D66;7216;Woerden;Stembureau Welzijn Woerden (postcode: 3443 EG);0632::SB8
;150;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;7216;Woerden;Stembureau Welzijn Woerden (postcode: 3443 EG);0632::SB8
;92;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;8114;Woerden;Stembureau Sporthal Thijs van der Polshal (postcode: 3443 CT);0632::SB9
;61;Inwonersbelangen;Lokaal;8114;Woerden;Stembureau Sporthal Thijs van der Polshal (postcode: 3443 CT);0632::SB9
;33;Staatkundig Gereformeerde Partij (SGP);SGP;8114;Woerden;Stembureau Sporthal Thijs van der Polshal (postcode: 3443 CT);0632::SB9
;64;VVD;VVD;8114;Woerden;Stembureau Sporthal Thijs van der Polshal (postcode: 3443 CT);0632::SB9
;23;ChristenUnie;Christenunie;8114;Woerden;Stembureau Sporthal Thijs van der Polshal (postcode: 3443 CT);0632::SB9
;170;CDA;CDA;8114;Woerden;Stembureau Sporthal Thijs van der Polshal (postcode: 3443 CT);0632::SB9
;86;Democraten 66 (D66);D66;8114;Woerden;Stembureau Sporthal Thijs van der Polshal (postcode: 3443 CT);0632::SB9
;87;STERK Woerden (SW);Lokaal;8114;Woerden;Stembureau Sporthal Thijs van der Polshal (postcode: 3443 CT);0632::SB9
;200;LijstvanderDoes;Lokaal;8114;Woerden;Stembureau Sporthal Thijs van der Polshal (postcode: 3443 CT);0632::SB9
;54;Democraten 66 (D66);D66;9012;Woerden;Stembureau Jenaplanschool De Kring (postcode: 3443 GZ);0632::SB10
;81;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;9012;Woerden;Stembureau Jenaplanschool De Kring (postcode: 3443 GZ);0632::SB10
;37;VVD;VVD;9012;Woerden;Stembureau Jenaplanschool De Kring (postcode: 3443 GZ);0632::SB10
;29;ChristenUnie;Christenunie;9012;Woerden;Stembureau Jenaplanschool De Kring (postcode: 3443 GZ);0632::SB10
;22;Staatkundig Gereformeerde Partij (SGP);SGP;9012;Woerden;Stembureau Jenaplanschool De Kring (postcode: 3443 GZ);0632::SB10
;120;CDA;CDA;9012;Woerden;Stembureau Jenaplanschool De Kring (postcode: 3443 GZ);0632::SB10
;145;LijstvanderDoes;Lokaal;9012;Woerden;Stembureau Jenaplanschool De Kring (postcode: 3443 GZ);0632::SB10
;76;Inwonersbelangen;Lokaal;9012;Woerden;Stembureau Jenaplanschool De Kring (postcode: 3443 GZ);0632::SB10
;74;STERK Woerden (SW);Lokaal;9012;Woerden;Stembureau Jenaplanschool De Kring (postcode: 3443 GZ);0632::SB10
;53;ChristenUnie;Christenunie;9910;Woerden;Stembureau Ontmoetingcentr.Kruiskerk (postcode: 3443 CD);0632::SB11
;39;Staatkundig Gereformeerde Partij (SGP);SGP;9910;Woerden;Stembureau Ontmoetingcentr.Kruiskerk (postcode: 3443 CD);0632::SB11
;75;Democraten 66 (D66);D66;9910;Woerden;Stembureau Ontmoetingcentr.Kruiskerk (postcode: 3443 CD);0632::SB11
;56;VVD;VVD;9910;Woerden;Stembureau Ontmoetingcentr.Kruiskerk (postcode: 3443 CD);0632::SB11
;131;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;9910;Woerden;Stembureau Ontmoetingcentr.Kruiskerk (postcode: 3443 CD);0632::SB11
;55;STERK Woerden (SW);Lokaal;9910;Woerden;Stembureau Ontmoetingcentr.Kruiskerk (postcode: 3443 CD);0632::SB11
;171;LijstvanderDoes;Lokaal;9910;Woerden;Stembureau Ontmoetingcentr.Kruiskerk (postcode: 3443 CD);0632::SB11
;139;CDA;CDA;9910;Woerden;Stembureau Ontmoetingcentr.Kruiskerk (postcode: 3443 CD);0632::SB11
;150;Inwonersbelangen;Lokaal;9910;Woerden;Stembureau Ontmoetingcentr.Kruiskerk (postcode: 3443 CD);0632::SB11
;50;STERK Woerden (SW);Lokaal;10808;Woerden;Stembureau Obs De Achtsprong (postcode: 3448 CH);0632::SB12
;82;CDA;CDA;10808;Woerden;Stembureau Obs De Achtsprong (postcode: 3448 CH);0632::SB12
;18;ChristenUnie;Christenunie;10808;Woerden;Stembureau Obs De Achtsprong (postcode: 3448 CH);0632::SB12
;56;VVD;VVD;10808;Woerden;Stembureau Obs De Achtsprong (postcode: 3448 CH);0632::SB12
;81;Democraten 66 (D66);D66;10808;Woerden;Stembureau Obs De Achtsprong (postcode: 3448 CH);0632::SB12
;77;LijstvanderDoes;Lokaal;10808;Woerden;Stembureau Obs De Achtsprong (postcode: 3448 CH);0632::SB12
;62;Inwonersbelangen;Lokaal;10808;Woerden;Stembureau Obs De Achtsprong (postcode: 3448 CH);0632::SB12
;10;Staatkundig Gereformeerde Partij (SGP);SGP;10808;Woerden;Stembureau Obs De Achtsprong (postcode: 3448 CH);0632::SB12
;106;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;10808;Woerden;Stembureau Obs De Achtsprong (postcode: 3448 CH);0632::SB12
;30;VVD;VVD;11706;Woerden;Stembureau Stichting Sinar Maluku (Voorm. WCM) (postcode: 3448 CA);0632::SB13
;20;ChristenUnie;Christenunie;11706;Woerden;Stembureau Stichting Sinar Maluku (Voorm. WCM) (postcode: 3448 CA);0632::SB13
;52;LijstvanderDoes;Lokaal;11706;Woerden;Stembureau Stichting Sinar Maluku (Voorm. WCM) (postcode: 3448 CA);0632::SB13
;34;STERK Woerden (SW);Lokaal;11706;Woerden;Stembureau Stichting Sinar Maluku (Voorm. WCM) (postcode: 3448 CA);0632::SB13
;67;Democraten 66 (D66);D66;11706;Woerden;Stembureau Stichting Sinar Maluku (Voorm. WCM) (postcode: 3448 CA);0632::SB13
;58;CDA;CDA;11706;Woerden;Stembureau Stichting Sinar Maluku (Voorm. WCM) (postcode: 3448 CA);0632::SB13
;38;Inwonersbelangen;Lokaal;11706;Woerden;Stembureau Stichting Sinar Maluku (Voorm. WCM) (postcode: 3448 CA);0632::SB13
;9;Staatkundig Gereformeerde Partij (SGP);SGP;11706;Woerden;Stembureau Stichting Sinar Maluku (Voorm. WCM) (postcode: 3448 CA);0632::SB13
;87;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;11706;Woerden;Stembureau Stichting Sinar Maluku (Voorm. WCM) (postcode: 3448 CA);0632::SB13
;69;VVD;VVD;12604;Woerden;Stembureau Johan Frisoschool (postcode: 3448 DX);0632::SB14
;78;LijstvanderDoes;Lokaal;12604;Woerden;Stembureau Johan Frisoschool (postcode: 3448 DX);0632::SB14
;45;ChristenUnie;Christenunie;12604;Woerden;Stembureau Johan Frisoschool (postcode: 3448 DX);0632::SB14
;114;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;12604;Woerden;Stembureau Johan Frisoschool (postcode: 3448 DX);0632::SB14
;14;Staatkundig Gereformeerde Partij (SGP);SGP;12604;Woerden;Stembureau Johan Frisoschool (postcode: 3448 DX);0632::SB14
;112;Inwonersbelangen;Lokaal;12604;Woerden;Stembureau Johan Frisoschool (postcode: 3448 DX);0632::SB14
;59;STERK Woerden (SW);Lokaal;12604;Woerden;Stembureau Johan Frisoschool (postcode: 3448 DX);0632::SB14
;146;CDA;CDA;12604;Woerden;Stembureau Johan Frisoschool (postcode: 3448 DX);0632::SB14
;161;Democraten 66 (D66);D66;12604;Woerden;Stembureau Johan Frisoschool (postcode: 3448 DX);0632::SB14
;109;Inwonersbelangen;Lokaal;13502;Woerden;Stembureau Maranathakerk (postcode: 3448 DC);0632::SB15
;44;ChristenUnie;Christenunie;13502;Woerden;Stembureau Maranathakerk (postcode: 3448 DC);0632::SB15
;37;Staatkundig Gereformeerde Partij (SGP);SGP;13502;Woerden;Stembureau Maranathakerk (postcode: 3448 DC);0632::SB15
;124;Democraten 66 (D66);D66;13502;Woerden;Stembureau Maranathakerk (postcode: 3448 DC);0632::SB15
;97;VVD;VVD;13502;Woerden;Stembureau Maranathakerk (postcode: 3448 DC);0632::SB15
;70;STERK Woerden (SW);Lokaal;13502;Woerden;Stembureau Maranathakerk (postcode: 3448 DC);0632::SB15
;111;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;13502;Woerden;Stembureau Maranathakerk (postcode: 3448 DC);0632::SB15
;137;CDA;CDA;13502;Woerden;Stembureau Maranathakerk (postcode: 3448 DC);0632::SB15
;132;LijstvanderDoes;Lokaal;13502;Woerden;Stembureau Maranathakerk (postcode: 3448 DC);0632::SB15
;50;VVD;VVD;14400;Woerden;Stembureau KBS Franciscus (postcode: 3448 TH);0632::SB16
;90;Democraten 66 (D66);D66;14400;Woerden;Stembureau KBS Franciscus (postcode: 3448 TH);0632::SB16
;61;CDA;CDA;14400;Woerden;Stembureau KBS Franciscus (postcode: 3448 TH);0632::SB16
;75;Inwonersbelangen;Lokaal;14400;Woerden;Stembureau KBS Franciscus (postcode: 3448 TH);0632::SB16
;40;LijstvanderDoes;Lokaal;14400;Woerden;Stembureau KBS Franciscus (postcode: 3448 TH);0632::SB16
;89;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;14400;Woerden;Stembureau KBS Franciscus (postcode: 3448 TH);0632::SB16
;10;Staatkundig Gereformeerde Partij (SGP);SGP;14400;Woerden;Stembureau KBS Franciscus (postcode: 3448 TH);0632::SB16
;43;STERK Woerden (SW);Lokaal;14400;Woerden;Stembureau KBS Franciscus (postcode: 3448 TH);0632::SB16
;21;ChristenUnie;Christenunie;14400;Woerden;Stembureau KBS Franciscus (postcode: 3448 TH);0632::SB16
;93;LijstvanderDoes;Lokaal;15298;Woerden;Stembureau Constantijnschool (postcode: 3448 KA);0632::SB17
;75;ChristenUnie;Christenunie;15298;Woerden;Stembureau Constantijnschool (postcode: 3448 KA);0632::SB17
;99;Inwonersbelangen;Lokaal;15298;Woerden;Stembureau Constantijnschool (postcode: 3448 KA);0632::SB17
;226;Democraten 66 (D66);D66;15298;Woerden;Stembureau Constantijnschool (postcode: 3448 KA);0632::SB17
;133;CDA;CDA;15298;Woerden;Stembureau Constantijnschool (postcode: 3448 KA);0632::SB17
;38;Staatkundig Gereformeerde Partij (SGP);SGP;15298;Woerden;Stembureau Constantijnschool (postcode: 3448 KA);0632::SB17
;70;STERK Woerden (SW);Lokaal;15298;Woerden;Stembureau Constantijnschool (postcode: 3448 KA);0632::SB17
;98;VVD;VVD;15298;Woerden;Stembureau Constantijnschool (postcode: 3448 KA);0632::SB17
;148;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;15298;Woerden;Stembureau Constantijnschool (postcode: 3448 KA);0632::SB17
;84;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;16196;Woerden;Stembureau Stadhuis (postcode: 3447 GR);0632::SB18
;48;STERK Woerden (SW);Lokaal;16196;Woerden;Stembureau Stadhuis (postcode: 3447 GR);0632::SB18
;109;Democraten 66 (D66);D66;16196;Woerden;Stembureau Stadhuis (postcode: 3447 GR);0632::SB18
;42;ChristenUnie;Christenunie;16196;Woerden;Stembureau Stadhuis (postcode: 3447 GR);0632::SB18
;10;Staatkundig Gereformeerde Partij (SGP);SGP;16196;Woerden;Stembureau Stadhuis (postcode: 3447 GR);0632::SB18
;85;VVD;VVD;16196;Woerden;Stembureau Stadhuis (postcode: 3447 GR);0632::SB18
;65;Inwonersbelangen;Lokaal;16196;Woerden;Stembureau Stadhuis (postcode: 3447 GR);0632::SB18
;115;CDA;CDA;16196;Woerden;Stembureau Stadhuis (postcode: 3447 GR);0632::SB18
;76;LijstvanderDoes;Lokaal;16196;Woerden;Stembureau Stadhuis (postcode: 3447 GR);0632::SB18
;73;LijstvanderDoes;Lokaal;17094;Woerden;Stembureau Het Baken (postcode: 3446 GS);0632::SB19
;90;Inwonersbelangen;Lokaal;17094;Woerden;Stembureau Het Baken (postcode: 3446 GS);0632::SB19
;46;STERK Woerden (SW);Lokaal;17094;Woerden;Stembureau Het Baken (postcode: 3446 GS);0632::SB19
;19;Staatkundig Gereformeerde Partij (SGP);SGP;17094;Woerden;Stembureau Het Baken (postcode: 3446 GS);0632::SB19
;156;Democraten 66 (D66);D66;17094;Woerden;Stembureau Het Baken (postcode: 3446 GS);0632::SB19
;58;ChristenUnie;Christenunie;17094;Woerden;Stembureau Het Baken (postcode: 3446 GS);0632::SB19
;79;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;17094;Woerden;Stembureau Het Baken (postcode: 3446 GS);0632::SB19
;126;VVD;VVD;17094;Woerden;Stembureau Het Baken (postcode: 3446 GS);0632::SB19
;181;CDA;CDA;17094;Woerden;Stembureau Het Baken (postcode: 3446 GS);0632::SB19
;166;VVD;VVD;17992;Woerden;Stembureau Chr. Margrietschool (postcode: 3446 DR);0632::SB20
;69;STERK Woerden (SW);Lokaal;17992;Woerden;Stembureau Chr. Margrietschool (postcode: 3446 DR);0632::SB20
;93;ChristenUnie;Christenunie;17992;Woerden;Stembureau Chr. Margrietschool (postcode: 3446 DR);0632::SB20
;102;LijstvanderDoes;Lokaal;17992;Woerden;Stembureau Chr. Margrietschool (postcode: 3446 DR);0632::SB20
;186;CDA;CDA;17992;Woerden;Stembureau Chr. Margrietschool (postcode: 3446 DR);0632::SB20
;24;Staatkundig Gereformeerde Partij (SGP);SGP;17992;Woerden;Stembureau Chr. Margrietschool (postcode: 3446 DR);0632::SB20
;110;Inwonersbelangen;Lokaal;17992;Woerden;Stembureau Chr. Margrietschool (postcode: 3446 DR);0632::SB20
;139;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;17992;Woerden;Stembureau Chr. Margrietschool (postcode: 3446 DR);0632::SB20
;190;Democraten 66 (D66);D66;17992;Woerden;Stembureau Chr. Margrietschool (postcode: 3446 DR);0632::SB20
;78;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;18890;Woerden;Stembureau De Regenboogschool (postcode: 3446 JG);0632::SB21
;12;Staatkundig Gereformeerde Partij (SGP);SGP;18890;Woerden;Stembureau De Regenboogschool (postcode: 3446 JG);0632::SB21
;34;STERK Woerden (SW);Lokaal;18890;Woerden;Stembureau De Regenboogschool (postcode: 3446 JG);0632::SB21
;89;Inwonersbelangen;Lokaal;18890;Woerden;Stembureau De Regenboogschool (postcode: 3446 JG);0632::SB21
;23;ChristenUnie;Christenunie;18890;Woerden;Stembureau De Regenboogschool (postcode: 3446 JG);0632::SB21
;98;LijstvanderDoes;Lokaal;18890;Woerden;Stembureau De Regenboogschool (postcode: 3446 JG);0632::SB21
;139;CDA;CDA;18890;Woerden;Stembureau De Regenboogschool (postcode: 3446 JG);0632::SB21
;187;Democraten 66 (D66);D66;18890;Woerden;Stembureau De Regenboogschool (postcode: 3446 JG);0632::SB21
;154;VVD;VVD;18890;Woerden;Stembureau De Regenboogschool (postcode: 3446 JG);0632::SB21
;91;CDA;CDA;19788;Woerden;Stembureau Minkema College (postcode: 3446 GL);0632::SB22
;28;Staatkundig Gereformeerde Partij (SGP);SGP;19788;Woerden;Stembureau Minkema College (postcode: 3446 GL);0632::SB22
;48;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;19788;Woerden;Stembureau Minkema College (postcode: 3446 GL);0632::SB22
;60;Inwonersbelangen;Lokaal;19788;Woerden;Stembureau Minkema College (postcode: 3446 GL);0632::SB22
;56;LijstvanderDoes;Lokaal;19788;Woerden;Stembureau Minkema College (postcode: 3446 GL);0632::SB22
;16;ChristenUnie;Christenunie;19788;Woerden;Stembureau Minkema College (postcode: 3446 GL);0632::SB22
;89;Democraten 66 (D66);D66;19788;Woerden;Stembureau Minkema College (postcode: 3446 GL);0632::SB22
;41;VVD;VVD;19788;Woerden;Stembureau Minkema College (postcode: 3446 GL);0632::SB22
;35;STERK Woerden (SW);Lokaal;19788;Woerden;Stembureau Minkema College (postcode: 3446 GL);0632::SB22
;63;VVD;VVD;20686;Woerden;Stembureau MFC Milandhof (postcode: 3474 KC);0632::SB23
;84;LijstvanderDoes;Lokaal;20686;Woerden;Stembureau MFC Milandhof (postcode: 3474 KC);0632::SB23
;39;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;20686;Woerden;Stembureau MFC Milandhof (postcode: 3474 KC);0632::SB23
;36;STERK Woerden (SW);Lokaal;20686;Woerden;Stembureau MFC Milandhof (postcode: 3474 KC);0632::SB23
;35;Inwonersbelangen;Lokaal;20686;Woerden;Stembureau MFC Milandhof (postcode: 3474 KC);0632::SB23
;65;Democraten 66 (D66);D66;20686;Woerden;Stembureau MFC Milandhof (postcode: 3474 KC);0632::SB23
;108;Staatkundig Gereformeerde Partij (SGP);SGP;20686;Woerden;Stembureau MFC Milandhof (postcode: 3474 KC);0632::SB23
;181;ChristenUnie;Christenunie;20686;Woerden;Stembureau MFC Milandhof (postcode: 3474 KC);0632::SB23
;560;CDA;CDA;20686;Woerden;Stembureau MFC Milandhof (postcode: 3474 KC);0632::SB23
;50;ChristenUnie;Christenunie;21584;Woerden;Stembureau RK-parochiecentrum Kanis (postcode: 3471 GT);0632::SB24
;53;Inwonersbelangen;Lokaal;21584;Woerden;Stembureau RK-parochiecentrum Kanis (postcode: 3471 GT);0632::SB24
;47;LijstvanderDoes;Lokaal;21584;Woerden;Stembureau RK-parochiecentrum Kanis (postcode: 3471 GT);0632::SB24
;34;VVD;VVD;21584;Woerden;Stembureau RK-parochiecentrum Kanis (postcode: 3471 GT);0632::SB24
;23;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;21584;Woerden;Stembureau RK-parochiecentrum Kanis (postcode: 3471 GT);0632::SB24
;37;Democraten 66 (D66);D66;21584;Woerden;Stembureau RK-parochiecentrum Kanis (postcode: 3471 GT);0632::SB24
;156;CDA;CDA;21584;Woerden;Stembureau RK-parochiecentrum Kanis (postcode: 3471 GT);0632::SB24
;80;Staatkundig Gereformeerde Partij (SGP);SGP;21584;Woerden;Stembureau RK-parochiecentrum Kanis (postcode: 3471 GT);0632::SB24
;8;STERK Woerden (SW);Lokaal;21584;Woerden;Stembureau RK-parochiecentrum Kanis (postcode: 3471 GT);0632::SB24
;54;Inwonersbelangen;Lokaal;22482;Woerden;Stembureau MFC De Schulenburch (postcode: 3471 EJ);0632::SB25
;66;Staatkundig Gereformeerde Partij (SGP);SGP;22482;Woerden;Stembureau MFC De Schulenburch (postcode: 3471 EJ);0632::SB25
;24;STERK Woerden (SW);Lokaal;22482;Woerden;Stembureau MFC De Schulenburch (postcode: 3471 EJ);0632::SB25
;55;VVD;VVD;22482;Woerden;Stembureau MFC De Schulenburch (postcode: 3471 EJ);0632::SB25
;103;LijstvanderDoes;Lokaal;22482;Woerden;Stembureau MFC De Schulenburch (postcode: 3471 EJ);0632::SB25
;80;Democraten 66 (D66);D66;22482;Woerden;Stembureau MFC De Schulenburch (postcode: 3471 EJ);0632::SB25
;80;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;22482;Woerden;Stembureau MFC De Schulenburch (postcode: 3471 EJ);0632::SB25
;138;ChristenUnie;Christenunie;22482;Woerden;Stembureau MFC De Schulenburch (postcode: 3471 EJ);0632::SB25
;235;CDA;CDA;22482;Woerden;Stembureau MFC De Schulenburch (postcode: 3471 EJ);0632::SB25
;26;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;23380;Woerden;Stembureau Elim, Hervormd Centrum (postcode: 3471 CM);0632::SB26
;28;Democraten 66 (D66);D66;23380;Woerden;Stembureau Elim, Hervormd Centrum (postcode: 3471 CM);0632::SB26
;99;ChristenUnie;Christenunie;23380;Woerden;Stembureau Elim, Hervormd Centrum (postcode: 3471 CM);0632::SB26
;6;STERK Woerden (SW);Lokaal;23380;Woerden;Stembureau Elim, Hervormd Centrum (postcode: 3471 CM);0632::SB26
;40;LijstvanderDoes;Lokaal;23380;Woerden;Stembureau Elim, Hervormd Centrum (postcode: 3471 CM);0632::SB26
